	input//#AntorchaAyudaATabasco.edges	input//#BuenFinSeguro.edges	input//#MasterChefMx.edges	input//KAROL.edges	input//#WonderAtMidnight.edges	input//#AvisoCovidEdomex.edges	input//#UnPeligroParaMexico.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//#SalarioRosa2.edges	input//#SiguesTuLopez.edges	input//#Fortnite.edges	input//Rayados.edges	input//#ImolaGP.edges	input//#JusticeForJohnnyDepp.edges	input//#POSITIONS.edges	input//#ARMY.edges	input//#DiaInternacionalDelHombre.edges	input//#LaBrujaDelPalacio.edges	input//#Elecciones2020.edges	input//Maluma.edges	input//#RatitaNoEstasSolo.edges	input//#LordMontajes.edges	input//Brozo.edges	input//#1MTrajeados.edges	input//#TheMandalorian.edges	input//SystemofaDown.edges	input//Viena.edges	input//#CovidDerrotaAPuebla.edges	input//#XSXFridgeSweeps.edges	input//Best_Buy.edges	input//#HalaMadrid.edges	input//Cruz_Azul.edges	input//#FelizLunes.edges	input//Chile.edges	input//FONDEN.edges	input//#Xavi.edges	input//#OfrendaEdomex.edges	input//#AMLOLujoDePresidente.edges	input//Best_Buy_Liquidacion.edges	input//Pfizer.edges	input//Bloomberg.edges	input//Coco.edges	input//SpotifyWrapped.edges	input//#SoloLasMujeresMenstruan.edges	input//HereWeGo.edges	input//Halloween.edges	input//#HappyAuronDay.edges	input//Censura.edges	input//Trump.edges	input//#FelizMartes.edges	input//Checo.edges	input//Pumas.edges	input//Chivas.edges	input//#NiallHoran.edges	input//DiaDeMuertos.edges	input//#Confetti.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//Ravens.edges	input//Europa_League.edges	input//Dinamarca.edges	input//Worlds2020.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#JusticiaParaAlexis.edges	input//#Temblor.edges	input//#GoPackGo.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#CuidemosTodosDeTodos.edges	input//#FelizMiercoles.edges	input//#ByeByeTrump.edges
input//Best_Buy.edges	22.244306644697254	34.34432449527949	16.160712280511085	33.423381819624495	28.30835287200861	31.399357113674373	37.14541692916728	35.571659786204535	41.40202810434163	18.30691564454544	35.42062825843167	17.587786562814554	14.420871441361813	18.720554536041156	15.769333297812562	13.620231875528532	10.476447929156064	21.154837612987283	16.30155986792356	27.076168196399973	11.703142107246903	19.63560109149438	19.553071002711548	21.96238701026795	10.177581955285602	26.14429340567644	11.848529608158746	13.723066081337429	9.332042872562049	27.558890801567788	39.76837921844269	0	15.59104213430182	11.424252719852518	20.01814569341853	10.804810392835519	15.515365709913262	14.769367058801645	38.43141565697854	24.709941156061195	11.884727436576675	10.000068517568756	11.23023471101609	12.900113761838455	15.495041558341953	19.616525146055025	12.117724893528099	12.775637775518689	24.351984588469968	9.845521297786663	12.388931248714133	16.384161046747508	11.812879022455014	12.337088683676738	16.734666960323192	18.28317315143585	12.369732703350916	20.915131308982463	12.786129614314152	10.468190659275189	12.465661920562214	10.237696692340277	14.68157472226561	13.023287276002986	9.850887995339878	11.702719019334136	14.656557279610215	15.393184553934228	12.205687136378385	15.883226614758614	14.678240599718624	13.627385160405373	31.978695210293132	15.839270702045615	16.163249957768784
input//#HalaMadrid.edges	17.980498943038274	36.79030299657114	13.790423983848298	31.194561631679836	25.24094970497433	34.59187600626993	32.51478430963685	30.72498530918044	42.29989635085051	13.084558535577973	34.70864080017061	13.38158724198265	16.059363594093018	13.913740205101533	11.874446945244157	12.63670740365049	14.297455530532758	24.14972580634404	17.15726525986366	22.364491090387133	16.13541110510197	18.598364230896166	14.143925618293187	17.66609755817559	11.857762210308525	19.956873380280815	15.726666787673421	14.990329715242265	14.965681690171921	23.445540430517067	40.71595575993414	15.59104213430182	0	16.46737481381527	17.763587493543547	13.822922877111342	13.544842811783754	16.225172835598734	39.79081365248294	20.958687114151676	18.953357331182332	15.508950784370414	15.896606946128381	18.702227351060916	19.397758165289176	17.12298702055991	10.772582208458754	18.383132883593685	20.567819322653744	14.10536864142581	18.313888472946445	14.650128189881622	13.207708558724581	12.702004222005469	14.058300926399385	16.497660686503213	14.407356504344284	16.849321333117516	17.861269492917806	13.669758619032077	13.583128046772158	15.575598745723344	12.631080885276063	11.32869586607074	17.37048835736115	15.029016063800531	11.499805331862111	12.672761063885758	17.43391229383097	13.71689033707046	20.286126451991237	18.404983792857614	33.65465433167483	14.714961176078518	16.576570242297453
input//Cruz_Azul.edges	24.731533080306775	33.31975862183666	18.96343797746613	34.49820565918469	30.463563400155707	30.169360715533287	38.04705521146817	36.4869939887801	40.45647023961913	20.8779081496562	34.123329752947335	20.70326501445043	16.914035478431014	21.340791623398278	17.161092712805704	15.197060530160536	10.905688849547092	19.264678183632988	17.342624275374636	28.151286522449283	12.44282647526953	21.39749227796825	22.36903488088555	23.117189931221972	14.711477048882884	28.261160081312084	14.249221616594193	10.31322043265222	10.216243531390313	29.452082782618618	38.810405971703176	11.424252719852518	16.46737481381527	0	21.8208211362784	15.131515248342541	18.99348298103578	16.130327966931063	37.517373532468696	25.941805955691493	11.406028365465554	11.805368275924122	11.329741552865515	16.659775086089557	12.639282249836924	21.329130954307782	13.609717781554826	13.262567688205243	26.08343305802912	12.891782712479689	9.902129856060485	17.30799433500985	9.004180340693283	15.684135298837003	20.419085018098293	21.317104387236835	16.065258345290207	22.619514146157258	12.037763320370098	12.610660562868373	15.757099474916675	10.107461015814685	17.764604519830762	16.4104539280172	9.685460928061422	12.740923075808844	17.42732885358295	18.27952589846236	11.200960589425858	18.515648837187253	14.70504170916793	15.543933556497738	30.603594587411163	19.276011592578776	18.63993145580693
input//#FelizLunes.edges	16.153183597473284	29.22603002387819	13.738720346323552	18.12787192200648	13.410073178498488	27.675795307650542	20.14146964290208	18.923005315939804	32.937184893335676	18.17613561538045	30.819036414708165	13.924106029264912	12.276031390813987	15.208466960330352	16.767532873262834	16.74899395705909	20.557767765293256	23.783769141472995	9.11414183671434	11.851269256628102	21.996297366228493	11.469119029919701	17.71731611748459	10.113930965024435	19.114405600334113	17.54418317151476	18.892055609730914	19.84421672118235	21.14269566730425	14.330021048666206	31.639528317536165	20.01814569341853	17.763587493543547	21.8208211362784	0	17.486060450390703	17.461130683681983	10.901211191050038	31.26591463463983	9.557127769284323	22.92985095102546	22.325528051383422	19.568344721244937	17.7509968724618	22.17640670361206	10.717868164419013	19.6349459853869	21.33631456599085	12.320214155457123	20.348236161633	23.273522060554203	20.049889736948526	21.120050551682375	16.32779295362925	15.25675055753309	13.661766143399838	15.280231174599393	11.523856184321128	21.763532508564918	17.15965702354055	19.539472391237034	20.503034588496416	11.132740625153843	18.332628103492254	22.031494675684606	18.666720372421935	16.93239390933355	15.456067304624035	19.694623149643178	20.393866782124082	21.75108375853335	17.32705867051441	27.885340211650185	7.808905360256684	10.69305300801304
input//Chile.edges	17.30357700709165	36.76345299609191	11.71616141962135	31.155220160524387	25.102633826862974	34.424563166382015	35.214309961282126	33.69381411672452	43.17793442724198	14.58404051480028	37.52807397615028	13.50287982515376	13.417142058357971	15.030016442793288	13.810037977997435	11.254272676378585	12.164747529447112	25.230192299596894	16.09789346357455	25.075259045069973	12.812412378095436	19.578185842860904	15.776286585201085	20.91972721252155	9.752218263123142	23.46446792607147	10.639868465721335	14.838294890568774	11.673205731511464	24.77587872477858	41.881658308078705	10.804810392835519	13.822922877111342	15.131515248342541	17.486060450390703	0	10.93134606830354	14.758919268998007	40.458914185299285	22.83973069571258	15.444586381115796	10.548960976901727	13.301706911917309	11.731712300770843	19.008148780957754	18.393502558038577	9.938438716976268	13.197177247593046	22.776087561838104	7.994175878899498	15.494046979059972	16.777783119684436	12.748423717127494	8.229028263366244	11.368288420799088	15.589335487857817	9.483334500457937	18.895148963124235	16.556630898450415	11.883261858933224	8.825963094407033	12.62643443242955	12.097086355700824	12.037764660161649	14.121555481004041	12.68607793865986	12.22492070087537	11.705411065562629	15.037334800208647	14.661616099751841	17.530614018800538	14.568301195822963	34.42002160362352	11.87354070457642	14.57112672226655
input//FONDEN.edges	11.66652928077201	37.705146665036885	8.922628840913916	28.802171965561143	22.29248930652095	35.322335161747574	32.0138958383137	30.32179484703163	42.87802969454112	9.32859077320305	37.185607821394186	8.80251476642763	16.317351205083106	11.095016801074983	12.094964804901585	9.09570202161703	15.219459795608138	27.006183705371207	17.8285049090559	22.079010130156913	17.000951744897115	17.941891916795573	8.75592011306527	17.801565238983418	11.872823877868054	17.01924741386485	13.250265985119182	17.49093586166395	16.174620547589	19.921911743461035	41.81831628659744	15.515365709913262	13.544842811783754	18.99348298103578	17.461130683681983	10.93134606830354	0	15.399888926572295	40.716088403314295	19.55113343386549	20.223009723402104	14.860464058210509	16.142857924956967	17.94664016020805	22.187315332088666	15.84597264360917	13.099910939520127	18.50750595402728	18.72246519790433	12.00814323446077	19.52650539250204	15.698211764064133	14.928368261101003	9.55962048120774	8.969484418712439	11.293917544607657	13.057751160617336	14.985757169827005	18.63438330880481	14.116753996852257	11.331608398783793	16.394886994449035	10.211836123195113	12.268870695436048	17.99996544404634	14.495361342573844	11.04130147724675	6.930775681300376	17.722238982621743	14.565745240471019	21.497651124822124	18.277146549016887	35.23138869183899	13.207445182429124	16.787869856730772
input//#Xavi.edges	18.309674282954695	27.990702520976985	13.397278229403428	22.33215680040605	18.887742543811214	25.709476347515242	26.07992193600152	24.667739183217908	32.88627533746662	17.846490215138296	29.031547374062896	13.587081278020767	10.363577533838463	14.388701780770923	14.424256835818989	14.101518625830236	15.506426740807498	20.009977706821427	8.519534593274594	17.154795686437993	17.123747492491255	9.835501497490931	17.610139724341945	13.437131648593473	15.817450948340332	19.617155257673293	13.690628932830391	15.43213697305498	16.000446640230066	18.87965007904414	30.850436074283664	14.769367058801645	16.225172835598734	16.130327966931063	10.901211191050038	14.758919268998007	15.399888926572295	0	30.767641523986853	14.831547046107517	16.47110372966696	17.138073598431664	14.277971172157812	14.038487952845392	17.78490127923997	10.798249462793367	15.812010197190016	16.444821592767266	15.129645260674321	16.009171219999043	18.205837872474245	16.6906221738909	16.571680727434014	12.932902635879078	13.877332796592944	12.460182990751695	12.275428327772996	12.97583125723331	17.363876561295655	12.545238501301979	15.069418143410601	14.942638331657538	9.897811905898704	15.172314785432645	16.338687604419157	13.402896254250019	14.495487984524415	13.709212480636584	14.454555016305614	16.55163518124312	15.675571153145809	12.126000036377508	26.069098969626456	10.480202658715887	10.603496710370694
input//#OfrendaEdomex.edges	41.04566087452307	14.197063708612019	38.71617462742106	31.634955738781066	33.87088343724851	18.797552673890866	34.497066364099084	33.792030047944095	15.886823451107826	41.60875248663508	29.15671081261745	38.87820838385618	32.74600571104531	39.21980729338951	38.94440937533279	38.487848437065765	38.296280943959836	27.743620921711994	29.530781482483587	33.583478588543684	39.96841595902655	30.07016431083661	41.24759628819938	31.461221126898693	40.44597246712627	38.83866359061893	39.75937062070053	37.51040867493971	39.3709730048446	33.73340586981888	15.989491215125375	38.43141565697854	39.79081365248294	37.517373532468696	31.26591463463983	40.458914185299285	40.716088403314295	30.767641523986853	0	31.267589401188527	37.896997510123214	41.560978588714484	37.65882765923852	37.12339329186175	35.18749394739636	31.1532202147113	41.314471602005604	38.58851587102345	32.76100158575936	41.30004822878132	38.81062517200774	38.31755392452252	40.11230756450053	39.530040796182334	40.283710588127754	35.64075947611994	37.27728512877949	33.418768896427075	36.99088603474643	35.48498528189394	41.42822846619942	37.52825201823898	35.17637675998406	39.76347810650494	37.584149309082626	37.03961826817708	39.47318293158424	39.52123814404542	36.29656199963354	41.11418909847876	35.745304337677624	34.64351041211576	18.330200644496266	34.79466334320896	31.1651051906402
input//#AMLOLujoDePresidente.edges	15.964343510108762	30.08776835507537	15.741959625701657	14.979794591614766	10.266306222721166	28.830577124875465	14.166248451824472	12.940154311726241	32.28067855916852	18.940416827050115	30.314604086216203	15.029910686800273	17.725052365530665	16.113562501777572	18.71204149708355	19.2306008318639	24.667207520198676	26.14420793456174	14.26376714749875	6.883616437876377	26.782405385205468	11.954073794894047	17.67224003451304	6.638857369617409	23.05126754668901	14.04181783492274	23.435597808178315	23.634401394728087	26.035622262495565	10.369164688757118	31.332028297515926	24.709941156061195	20.958687114151676	25.941805955691493	9.557127769284323	22.83973069571258	19.55113343386549	14.831547046107517	31.267589401188527	0	28.15010505215953	27.13613993741285	23.803562819199367	24.38893160923889	26.276134092064336	10.931961627665963	24.1309623512917	27.26982684576266	6.85374331763398	25.114380462118234	27.318562628143845	22.11370601534913	24.75201981244079	20.20326182022661	17.861188344611925	14.392399339925893	21.045343987399498	9.453383603347172	24.77996908456627	21.577845967189635	23.886555068309654	25.264798073589343	13.916520742411246	21.758367413337204	26.214023492155846	22.497914021770942	19.914382900933248	17.237350444903175	23.635945013234824	23.33993894603885	26.78826471620625	23.276267656777776	28.927705330612774	14.270528145221364	16.795133830472317
input//Best_Buy_Liquidacion.edges	26.319898551896042	33.570801428696825	20.694316535988214	35.36217674382377	31.672049819878616	30.657627002728667	39.99717877405156	38.60803250450781	41.07924448921594	23.044078484551193	35.18210665993337	21.93850365470237	17.795553008570256	23.368094728865735	19.972760176024742	17.796448827672176	11.080385355037999	20.844574003478332	18.52479392285481	30.438497481185735	12.307130005397921	22.834397841425464	24.2868146389521	25.790429489554388	15.826327978722489	30.24759742594055	14.434068074486744	14.418211964003142	11.665979664131518	30.88382263014362	39.00507778160527	11.884727436576675	18.953357331182332	11.406028365465554	22.92985095102546	15.444586381115796	20.223009723402104	16.47110372966696	37.896997510123214	28.15010505215953	0	12.914165517302765	13.498967795014051	14.839302560299476	14.994835530168329	22.58154492907666	14.424032848355907	11.419967127590189	28.086816148065004	13.661318205624832	13.64759366321731	20.63731790279054	14.51955340257239	16.971728990054388	20.993788736193228	21.761386349319228	15.612902859203443	24.73272366851804	15.926409016751954	13.59594979603445	15.727221038621343	10.764299583219602	19.033826292530573	18.191589835813975	12.692222713708427	14.929653324188912	19.19331925986665	19.870420679012234	14.356996689114698	19.127642639403586	12.219412426721764	13.723182158607564	31.264583436250835	19.889831483722	18.8916442308882
input//Pfizer.edges	22.081811024236902	37.50333308587899	17.120100038126484	35.31401208585087	30.2629676901993	34.72564335262859	39.42658107391414	37.8233884961838	44.45897268249127	18.26909518885483	37.51015407947139	18.352263415459493	17.416265484419725	19.27310740130467	16.40733633555103	14.224293557386927	11.270901790862993	24.01757816885368	19.396186836832833	29.298371453624213	11.91543328542625	22.15452369482154	19.48729173529449	24.45554851784364	11.57512304360799	27.36552531632467	11.324577940305238	13.499879789598218	9.816327923122529	29.177891319328833	42.981206314497655	10.000068517568756	15.508950784370414	11.805368275924122	22.325528051383422	10.548960976901727	14.860464058210509	17.138073598431664	41.560978588714484	27.13613993741285	12.914165517302765	0	12.143575626661775	14.702912847330673	16.66235689576355	22.328715511625553	11.301876016980867	11.519714401231028	26.66204808413335	8.258181696085266	12.749421536225142	16.805634324067594	9.849914653709034	13.146700562393457	16.944666884142134	19.060840925446342	13.655858042817613	22.861327018836654	14.929783740442604	11.525649664909881	10.828700322491498	10.932464650107404	16.73108811288843	14.074321300766687	11.836283510064916	13.018229614072537	15.238589500956433	15.853842504148188	13.90951607538543	16.407865914572746	16.634014202017212	15.196652198180912	34.59619888871359	17.766244115032606	18.681021462667104
input//Bloomberg.edges	22.22132506117348	33.77196050482143	16.323291710938708	32.78895388223464	28.49781438929253	30.869657512754095	35.785287482163845	34.21088229493711	40.59407717782	18.531698527235633	34.331925446530825	17.456189101177866	14.949752458978622	18.711510875802965	14.520991554157618	12.404284023104234	12.817799021376231	20.562896210728947	16.09344243505611	25.51132027453437	13.002628014954004	19.247817898095416	19.669198264958474	20.82924213751268	13.802383757055955	25.395601750547737	11.842233008481985	11.256862307952828	11.225508677211492	27.104464768839527	38.72354525658282	11.23023471101609	15.896606946128381	11.329741552865515	19.568344721244937	13.301706911917309	16.142857924956967	14.277971172157812	37.65882765923852	23.803562819199367	13.498967795014051	12.143575626661775	0	16.025622629590238	15.09066471041076	18.62604566686637	13.903866085505872	13.633981723291024	23.86741810602644	11.333233144013093	12.01199616187942	13.774934126196813	11.797258313155304	13.283953136509385	17.57922214357385	19.092526138711563	12.902624434337847	20.538791898542186	13.48994924983849	11.602387496698203	14.744384584755604	11.108874844287044	14.939421216382188	13.829537452743764	11.979982962223373	10.081547522714667	13.705321580885514	15.275286527917121	10.361979225619061	16.24238322322436	15.928546325961184	13.592058198889593	30.74518606859257	16.27242440731695	16.08693165430746
input//Coco.edges	22.924912443586926	33.485773225728686	17.06664841508081	30.364464361335436	25.998369045205774	31.320114227812432	35.40225490590973	34.09157570512657	39.865707768758	21.351499875522407	35.871700681928324	18.797525788038786	11.861485798822573	19.489932912617974	18.593583724594083	17.15795411395494	14.993656122473363	23.879728531596605	14.510015730756576	26.323814226156696	15.686581905765891	19.100555416061816	22.126824226506695	22.71459846178246	15.533176255425087	27.455365941719972	13.244372245520715	17.31344198615129	14.79375348770134	26.999084171632028	38.56934259261282	12.900113761838455	18.702227351060916	16.659775086089557	17.7509968724618	11.731712300770843	17.94664016020805	14.038487952845392	37.12339329186175	24.38893160923889	14.839302560299476	14.702912847330673	16.025622629590238	0	20.025624925555707	19.584105161271733	15.212487157831982	13.42454493958116	24.292166918591747	13.692702170501951	18.058865197081182	20.59483453959317	17.257396679975646	13.848256771662712	16.55616338812334	18.264473960302997	11.451972442900379	21.524055534101084	18.908342591168207	14.005559546625044	13.831283487187594	14.042299472826613	15.766355410554029	16.857794480130508	15.300792426655875	15.440278233659365	17.6350479884601	17.508384826908266	16.50715224036727	17.389487944334597	16.68549977225677	11.860587336400853	32.06542336479867	13.399702029026216	13.772405954951083
input//SpotifyWrapped.edges	26.95423183074041	31.11433000943335	22.296160117100406	34.63192671144298	30.719147609332058	27.22010100812469	37.83223490043609	36.24612055577205	37.80395613122147	23.028181612033887	32.517835930274366	23.14704005402945	19.637329431187947	24.43361470336214	20.755312063455424	18.984077271048747	15.116409116184466	16.84044897412268	19.098489390020386	28.830587630035062	16.17808530651893	22.137148577586213	24.623514920062856	23.773024268602228	17.69574200753266	29.84683923022318	19.189455836157265	14.413831365834561	14.581151590193524	29.566088175802694	36.45476421569961	15.495041558341953	19.397758165289176	12.639282249836924	22.17640670361206	19.008148780957754	22.187315332088666	17.78490127923997	35.18749394739636	26.276134092064336	14.994835530168329	16.66235689576355	15.09066471041076	20.025624925555707	0	22.748643425976425	18.026163940794653	15.48009592981715	26.969966339025323	17.341909358855048	14.628826524384607	19.774477528498597	15.157748613940791	20.0983147044163	23.532574795938714	22.990675787194185	19.389911355034744	24.087575869591728	16.30110137633384	15.22032370258337	19.972703003574956	14.131817709281348	20.347106517759332	20.454010102728954	13.94194362303811	17.372790295708604	21.141616953144823	21.73597543526246	15.964250094163353	22.59265716504354	16.007819350080823	17.96220564872085	28.87153077204686	20.975753295790035	19.376086651238175
input//#SoloLasMujeresMenstruan.edges	16.853325709882405	29.29418178439543	13.107204460258874	20.584403523769122	16.68266692096431	27.891743604333094	21.952943131926844	20.28175208417183	32.8263358140489	16.837270659512825	29.27451886055829	12.849884580243813	13.173705807811379	14.296664595104266	15.129182400039053	14.728590239302077	19.585720336508164	23.20867791975623	10.351880452304803	13.580873694880719	21.721613846555925	10.492356161295316	16.287386514622227	9.673335104770338	18.805759970201677	14.897622963516076	18.48076299738906	19.627411737795093	20.88488330969556	15.102456889291062	31.23539727793644	19.616525146055025	17.12298702055991	21.329130954307782	10.717868164419013	18.393502558038577	15.84597264360917	10.798249462793367	31.1532202147113	10.931961627665963	22.58154492907666	22.328715511625553	18.62604566686637	19.584105161271733	22.748643425976425	0	19.89186858658348	22.292744274054012	10.994365386796495	19.959869314173115	22.852356695151883	17.880691372612432	20.74898112334821	15.889516338962029	15.596039099538693	11.765454770488674	15.019506386452044	10.106339319307896	20.399208869656736	16.29557139174956	19.511294398180727	19.774618068934558	10.32789783987213	17.40535010713528	21.363102799189367	16.767608505068537	15.65245452362867	13.303333031862644	18.526938737368784	18.187817412457488	21.654926071565395	17.505933642187845	27.674858278815297	12.117954651655648	12.173441040551104
input//HereWeGo.edges	19.01807891249162	37.71470647823974	13.818181536434945	32.97723139570343	27.05484848771215	35.25411104304429	36.33538817574167	34.76643306586875	43.93212949455757	15.184523805800355	37.29337544937322	14.75087018975587	15.71389319516959	15.972596987707572	13.9906352911988	12.379859372805832	10.28855947432451	24.937499928120143	17.749481113988328	25.98162319748682	11.869300337790634	20.767244878524902	16.43511202496631	21.77545353272085	9.308329874378028	23.912084469751168	12.462707674670927	13.257206246725117	10.699369717085444	26.33465839243617	42.65089597141566	12.117724893528099	10.772582208458754	13.609717781554826	19.6349459853869	9.938438716976268	13.099910939520127	15.812010197190016	41.314471602005604	24.1309623512917	14.424032848355907	11.301876016980867	13.903866085505872	15.212487157831982	18.026163940794653	19.89186858658348	0	15.092973911919591	23.908685407495486	10.3457088089484	15.29786507296621	16.56739627420007	10.25469567609576	9.987353859768628	13.090834228381334	17.405970820640835	12.943947222941578	19.712032940170356	16.86849340937621	12.862938456425566	8.580945505879644	12.957415177882378	13.765183279775268	11.457545527142226	14.21958386005986	13.744887485420286	12.62275765548699	13.147157607522782	15.526520932690309	14.022805270030377	17.393864936914298	16.57266725150774	34.974583789395304	15.387267143110435	17.521777682157552
input//Halloween.edges	24.50268295674454	34.50243210481065	19.389184417910325	34.591546270243754	30.448072765864794	32.1009268575277	38.97135355589948	37.50120275465673	41.56509040120429	21.62711246561173	36.182925739761814	20.51782108006493	16.85535133135556	21.90699798723188	18.97331806771086	17.32773262768252	14.083468633692126	22.66653861953642	18.31169163976013	29.254696766285008	13.969121367047242	22.31261467854501	22.74431928552402	24.964888519620523	15.444953773043704	29.13122107645188	13.211791026782878	14.73614864155476	13.111895317098957	29.659822235285947	39.85495045965464	12.775637775518689	18.383132883593685	13.262567688205243	21.33631456599085	13.197177247593046	18.50750595402728	16.444821592767266	38.58851587102345	27.26982684576266	11.419967127590189	11.519714401231028	13.633981723291024	13.42454493958116	15.48009592981715	22.292744274054012	15.092973911919591	0	27.31258709625025	11.769393391789066	14.846290257470688	19.658073364659405	14.787525988708158	15.93230829999269	19.447947025557138	21.047737915235576	13.79238463647704	23.972625381653828	17.276472275119364	12.988347108717438	14.778544434071597	11.854371184102801	18.11229084546017	17.70057822664337	13.872740334979822	14.570356007428858	18.00264272010892	18.712133210164435	14.584529179943372	18.87320034353806	14.12112032307077	13.329153027330781	31.679922391450027	17.413436340635158	16.788130779530384
input//#HappyAuronDay.edges	16.299687460318637	31.344028050968237	15.347273805538732	17.05906098441237	12.874157431882292	30.058463966672722	16.28136770846684	14.720529095364755	33.617227356033744	18.279927498405094	30.09421824514741	14.558976243509454	17.95777249772267	14.656083959918211	17.871328644786608	18.957934285420112	24.29046955160803	26.52341769660497	15.347608318416315	9.102460746516442	26.650276567455744	11.458372820884483	16.721856772100267	7.661963937371888	22.767687728418018	11.99335841534013	22.922643040550135	23.829987642066644	25.720266653857383	10.956007293779189	32.796380206322475	24.351984588469968	20.567819322653744	26.08343305802912	12.320214155457123	22.776087561838104	18.72246519790433	15.129645260674321	32.76100158575936	6.85374331763398	28.086816148065004	26.66204808413335	23.86741810602644	24.292166918591747	26.969966339025323	10.994365386796495	23.908685407495486	27.31258709625025	0	24.64724181017218	27.499231796536034	20.941846055912286	24.541823211453906	19.702142676896088	17.093602267042844	12.977703130506624	20.745488331979228	8.046276904104193	24.641305441285187	21.370523703947082	23.202639798614715	24.98952473717948	13.880824782234003	20.90662618906621	25.936712158064417	22.12637613828358	19.20456032235184	16.254188674522847	23.696099993412226	21.774040038615958	26.906415808020952	23.27188047927939	30.140573236967697	15.348300580835422	17.72768567144996
input//Censura.edges	19.907351463981357	37.36527792940327	14.304417100568088	34.298255233651965	28.521001261608454	34.46629856429646	37.758699860522704	36.09744337755034	44.06615421040856	15.429709700768795	37.79541146084803	15.506908194634198	15.323498787238352	16.92013447499686	14.133095401731588	11.761164533220107	10.717147511055753	24.090846078951255	17.96143262938935	27.196885450598337	11.51213739215703	20.84867950466066	17.11203881347774	22.447267329446838	9.945403554525617	24.851951417891748	10.585302180874955	13.53579562844397	9.726667318116837	27.095587684762943	42.835682961764434	9.845521297786663	14.10536864142581	12.891782712479689	20.348236161633	7.994175878899498	12.00814323446077	16.009171219999043	41.30004822878132	25.114380462118234	13.661318205624832	8.258181696085266	11.333233144013093	13.692702170501951	17.341909358855048	19.959869314173115	10.3457088089484	11.769393391789066	24.64724181017218	0	14.034995821903365	15.356944508277836	10.711127852200459	10.547205937436761	14.355350856484064	17.295976952759926	10.361728407714322	20.805556015445706	14.625458304942656	11.30269600943469	10.191125741869602	10.852597095518993	14.262879141237358	12.337573137955099	12.20926641452866	12.168087158548369	13.09163846549242	13.08224465456338	13.374717568419175	14.398541737834899	16.92990301501447	14.150644995135286	34.68904052226576	15.26207563743039	16.699823158507062
input//Trump.edges	25.404983474054646	34.352785363555306	19.754749422709974	35.7959044624795	31.590314889199608	31.255031870037005	39.417252108899866	37.839466803498034	41.926289404345916	21.31805474679445	35.106338023373134	21.558723453730813	18.654502970007194	22.387039854183808	18.034974092732114	15.592423096640395	12.425393028989557	19.37615486553543	19.088796696629327	29.550606571893987	12.246858875092036	23.182750153019594	22.987688384633014	24.582769807103578	15.612215891008384	29.36621298747391	15.388261112708609	13.27803265780997	11.385975224790363	30.57022248266017	40.089962627379855	12.388931248714133	18.313888472946445	9.902129856060485	23.273522060554203	15.494046979059972	19.52650539250204	18.205837872474245	38.81062517200774	27.318562628143845	13.64759366321731	12.749421536225142	12.01199616187942	18.058865197081182	14.628826524384607	22.852356695151883	15.29786507296621	14.846290257470688	27.499231796536034	14.034995821903365	0	17.63894527845343	11.958096320545616	16.367892977794405	21.210940187683807	22.543054135400904	16.81394417832529	23.946301095587792	12.316846489164654	14.518162476577665	16.631253788397142	11.61507729213234	18.785949926256283	17.032218837330557	11.480532362821563	12.27986981658345	18.04964235741871	19.04874394759996	13.466487845329443	19.68376639409867	16.73033958338691	17.261531308103148	31.227508472103324	20.41614644514909	20.429859764647635
input//#FelizMartes.edges	20.813931865004417	35.49188353313831	16.177529578090976	32.36324712947993	27.396641608153203	33.131184094123974	33.2867883266345	31.282527181196713	40.80331276970344	16.46949934327185	33.59164382740581	16.176142168377996	16.967366001359846	16.119698304181664	13.091022076213145	13.438223277581086	16.785189957748344	23.163108895547033	18.388467357360003	23.4274372945361	17.790801512177786	18.147599981277477	17.347374086054543	18.540758749105755	15.74710082886825	20.777653438678225	16.45284440726969	17.0235911366846	16.310331987424913	24.47848211899723	39.48674390267137	16.384161046747508	14.650128189881622	17.30799433500985	20.049889736948526	16.777783119684436	15.698211764064133	16.6906221738909	38.31755392452252	22.11370601534913	20.63731790279054	16.805634324067594	13.774934126196813	20.59483453959317	19.774477528498597	17.880691372612432	16.56739627420007	19.658073364659405	20.941846055912286	15.356944508277836	17.63894527845343	0	15.391206801472457	14.979948513101153	17.15324343606983	18.194480438947306	15.443745585826917	17.9959597548969	17.187717525997122	15.096587513110217	17.2457386995276	16.866691859994937	14.981727198961897	12.979430978405018	17.503007149447797	13.502531506725752	13.405067370862488	14.704426392685887	15.725781647205581	15.764490081893145	21.283181398266805	18.49945106022556	32.32888063614801	17.35209233180487	18.01997265046416
