	input//#ImolaGP.edges	input//#BuenFinSeguro.edges	input//Maluma.edges	input//KAROL.edges	input//#UnPeligroParaMexico.edges	input//#SiguesTuLopez.edges	input//#MasterChefMx.edges	input//SystemofaDown.edges	input//Halloween.edges	input//Worlds2020.edges	input//Chile.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#Elecciones2020.edges	input//Rayados.edges	input//Viena.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//Pfizer.edges	input//#JusticeForJohnnyDepp.edges	input//#TheMandalorian.edges	input//#POSITIONS.edges	input//#LordMontajes.edges	input//Trump.edges	input//#LaBrujaDelPalacio.edges	input//Coco.edges	input//FONDEN.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//#1MTrajeados.edges	input//#CovidDerrotaAPuebla.edges	input//Censura.edges	input//#JustiiciaParaAlexis.edges	input//#OfrendaEdomex.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#HappyAuronDay.edges	input//#Confetti.edges	input//#FelizMartes.edges	input//Pumas.edges	input//Chivas.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#ByeByeTrump.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#Temblor.edges
input//#CovidDerrotaAPuebla.edges	0.08915325574481747	1.0	1.0	1.0	1.0	1.0	1.0	0.09950592957942683	0.13567168982769418	0.10067118412373888	0.10229110165472621	1.0	0.11362195470613667	0.1352401479488604	0.11007864589912553	1.0	0.140928733538762	0.10001688192981983	1.0	0.10051671419421726	0.09307255045814866	1.0	0.10547781864125771	0.1352101659899798	0.08443083676790586	0.08618150056133222	1.0	0.14301613250879475	0.11000308994341912	0	0.08929383334048901	1.0	1.0	1.0	1.0	1.0	1.0	0.11926715816343225	0.10542799939428671	0.12809052067403304	0.0999703697174602	1.0	0.10937125978167905	1.0	0.09421085052744338	0.09894920711057886	0.09745415307083527	0.08535561040997186	0.10362465943506727	0.09376006597328668
input//Censura.edges	0.07232081530422374	1.0	0.0841055402324371	1.0	1.0	1.0	1.0	0.11126950978490513	0.13565300428480287	0.10363144815365	0.12761756041939198	1.0	0.08652117419258598	0.0824925347336628	0.0945066279698954	1.0	0.23630549013109636	0.10284500469895941	1.0	0.11140141285808991	0.08629603930720364	1.0	0.08490467221784959	0.08995800607309057	0.09995714970888447	0.030976181124664603	1.0	0.12409606923829863	0.06619720576189336	0.08929383334048901	0	1.0	1.0	0.09959297509028808	1.0	1.0	1.0	0.05636275568988558	0.12497653532363728	0.11783987480547164	0.10049457411937313	1.0	0.09531272814499747	1.0	0.10065695701332111	0.07787729767020124	0.09048950759281726	0.06747374948967266	0.07500629543618864	0.08000173515804809
input//#JustiiciaParaAlexis.edges	0.0446779532211371	0.06815560621275929	0.10583697205598286	0.058673067158209524	0.1740971303389578	1.0	1.0	0.06428422289142144	0.0523929277340226	0.07716638628322892	0.09105477295387077	0.06069867539645912	0.054548154255044445	0.07318104941620718	0.06276981712677221	0.1083471675300196	0.15741815973181383	0.0622250967402026	1.0	0.10060331665871058	0.09725302438722727	0.02827815358560648	0.058714505063511724	0.030212518544257883	0.06803792070671222	1.0	0.12455680968172311	0.08281024404241977	0.06958780251862606	1.0	1.0	0	0.05973525339279573	0.08621277714637177	1.0	0.17214753002186511	0.03329221142531036	0.06816624765864221	0.09539899467490842	0.12011307793844894	0.07957800204432008	1.0	0.060289599273678274	0.11521187673159294	0.05553102055674264	0.052852709821281096	0.049330756144696064	0.06496779935635955	0.06078877366277835	0.10544727171642365
input//#OfrendaEdomex.edges	0.054018844223081786	1.0	0.058492557903061404	1.0	1.0	0.15446656158526173	0.09223917878426269	0.08638837552343503	0.06796886383780532	0.07435290056431165	0.09944839219217172	0.10201355059453698	0.05135157318909089	0.05901256533239507	0.05818611235120774	1.0	0.14517390383701068	0.07131704396559335	1.0	0.09132181076357049	0.06012252948246133	0.05191450911500661	0.06346840606787185	0.0724160448876513	0.07708804558598548	0.05794097380613461	0.12206901209688503	0.1003576474130774	0.05871931429949384	1.0	1.0	0.05973525339279573	0	0.08000783968547454	1.0	1.0	0.05428496866622712	0.027564648222766053	0.09674428190205908	0.08638077754474283	0.07892066232156003	0.10902897374543352	0.07438708560855167	1.0	0.07093487077905336	0.048273102076280994	0.05690381201730432	0.04499062221783401	0.058209199585241844	0.06149606603919444
input//DiaDeMuertos.edges	0.0580782079925366	0.08445203491791142	1.0	0.07528981478067209	0.10846520844527063	0.11305056121983659	0.07683887204655437	0.07497775361504933	1.0	0.0729117108352133	1.0	1.0	0.05602643766903237	0.08578173301130954	0.0702611928415896	0.09747116541388212	1.0	0.05273209565367587	0.13399459034508931	0.06398257217103487	0.08835719436880574	0.0717597950471206	0.053274061012004714	0.08779806084739783	0.0643321004014501	0.09658632733325068	0.09464786854403595	0.0784246244762361	0.07537539268479454	1.0	0.09959297509028808	0.08621277714637177	0.08000783968547454	0	0.13527528750298157	0.10595945222756054	0.05486447501322511	0.07161640110600331	0.07832754181495805	0.07104564898532406	1.0	0.10185077132803755	0.05597900205666273	0.08374033479731902	0.0580844280418894	0.06933596548828358	0.07477762002754806	0.0664357572970381	0.04901800602611306	0.08673955041972081
input//#SoloLasMujeresMenstruan.edges	0.11187360014672643	1.0	0.15128847159543957	1.0	1.0	0.11769343550196854	1.0	0.1379963714439444	0.1667585329572966	0.11883397227247283	0.1415217477257199	1.0	0.1499896934830467	0.13786764158859988	0.15001329228934035	1.0	1.0	0.11085126228244269	1.0	0.1227965239216734	0.11371466007269293	1.0	0.15607250397815753	0.2123749236796303	0.09982433703687776	1.0	1.0	0.15085041078553574	0.11564862747037874	1.0	1.0	1.0	1.0	0.13527528750298157	0	1.0	1.0	0.12311047355859195	0.11308173112537145	0.10140214529587588	0.17404348437025774	0.07278713485148458	0.12692781053973756	1.0	0.11034990095522335	0.14111376105691664	0.1594101062009171	0.109091597121592	0.1044060732041504	0.14540002212374536
input//#HappyAuronDay.edges	0.09326577693711824	1.0	0.1365187871742537	1.0	0.004576716075770149	1.0	0.10517511929579693	0.11809718004693792	0.09238914650309682	0.0834275048658174	0.11948359364309591	0.24973202419783347	0.10301991404023125	0.12903933327306205	0.10377816720490651	1.0	1.0	0.06676069688232256	1.0	0.0910157994856402	0.0813291124821347	0.13086544424985203	0.10843129558451858	0.1775884470223632	0.0710638860136521	0.15647308884420263	1.0	0.1271036518817661	0.07987109224728306	1.0	1.0	0.17214753002186511	1.0	0.10595945222756054	1.0	0	0.07592011627279349	0.09140585138160984	0.09832249074734734	0.10585234046676362	0.15100509396173423	0.10926025067405298	0.10055334475912092	1.0	0.08293647791010983	0.11544216748404512	0.13835662739664523	0.0815404304107833	0.08086213565002165	0.114100830132977
input//#Confetti.edges	0.03962251732211053	0.04374588754365716	0.0841110095790627	0.029929350197309912	0.07792388929025951	1.0	1.0	0.04302666833689184	0.03505048560277679	0.053823845572495976	0.057414257506862576	0.06992640043901421	0.03774369269139066	0.06459846729997798	0.034855466343808095	0.04157732239161249	0.08394066795149135	0.036423866661396964	1.0	0.06637703561953567	0.0751723665651165	0.03621899534420758	0.03913846714797364	0.043840507363764325	0.044201510023559876	1.0	0.049705436340583	0.05143383130319734	0.05291798929165048	1.0	1.0	0.03329221142531036	0.05428496866622712	0.05486447501322511	1.0	0.07592011627279349	0	0.05866083025471591	0.06335557134446113	0.09594608605687283	0.06446307908695059	1.0	0.040400215865959765	0.06140559937418799	0.03273507658712682	0.05061965445699712	0.04392864258182727	0.052081546478294105	0.04057598886179825	0.08134162905250863
input//#FelizMartes.edges	0.051010800140556256	0.051681920274567306	0.06517225953172534	0.05983607036783578	0.09636591556954366	0.16320905942690855	0.09475904112731648	0.08102765702667503	0.07328723113627078	0.08104657820059302	0.08518778641625935	0.09098658878257537	0.06021767349731644	0.058597378022996804	0.06381548425308226	0.10430288496812845	0.13104700104132394	0.07247893490914992	0.1069573277141378	0.07422227963231431	0.05601888100044694	0.04447141074296501	0.06614203472135483	0.056781354662313044	0.07694749340189222	0.057094030021794695	0.10676448130675498	0.08503261117497407	0.04552437678083898	0.11926715816343225	0.05636275568988558	0.06816624765864221	0.027564648222766053	0.07161640110600331	0.12311047355859195	0.09140585138160984	0.05866083025471591	0	0.09299352268203409	0.06713116265591634	0.07452231732851888	0.0775460842558241	0.06937481414700064	0.07110306206876504	0.0716331343649913	0.05545887722769127	0.06715795798095492	0.05099274995979419	0.05740231642111815	0.06771462430892616
input//Pumas.edges	0.06151180148614788	0.10892433119843214	0.11546617109185331	0.09639701949642232	0.10111082093032353	0.12994405490983274	0.118179654680724	0.062049557169230884	0.0722604058662234	0.059209489103297375	0.06255338908137331	0.11196824730086186	0.07308677400456487	0.08180460831313252	0.06835384745445539	0.0840717932183116	0.09385309923419749	0.05354286765962757	0.10449868286993946	0.05644355319540195	0.07075985780218708	0.09074103502968889	0.07496659629913227	0.10312103779277604	0.05931665653226692	0.11777828812117819	0.09178739271848013	0.0716966185785275	0.10104402102170496	0.10542799939428671	0.12497653532363728	0.09539899467490842	0.09674428190205908	0.07832754181495805	0.11308173112537145	0.09832249074734734	0.06335557134446113	0.09299352268203409	0	0.07929155000512467	0.08610718090413894	0.11444145029360797	0.06848474627894652	0.11575704996676339	0.05800502724571377	0.06938225664033859	0.07281614312506746	0.06562726006325015	0.06979627995485371	0.09416764486209805
input//Chivas.edges	0.06340334644309331	0.13071865349149014	0.08675847767094325	0.12499475717252895	0.10872485275102362	0.11564350071234197	0.10747732225322382	0.09050170829277249	0.11078450265643569	0.08612368065388532	0.07211915072736774	0.14551488969962634	0.09290073586918446	0.07564991768928508	0.09872978894827622	0.13374994972687648	0.15387230903322957	0.07057461423798506	0.13302993630406756	0.054286001614013424	0.07241375162585584	0.10774000567109177	0.08929182762283805	0.11096014894064132	0.06868581700844179	0.11457779359046794	0.14094272128961416	0.09859502121381092	0.06987157179309811	0.12809052067403304	0.11783987480547164	0.12011307793844894	0.08638077754474283	0.07104564898532406	0.10140214529587588	0.10585234046676362	0.09594608605687283	0.06713116265591634	0.07929155000512467	0	0.11139194248958972	0.0692847905576045	0.068480496200514	0.09086904004397556	0.06439404931918191	0.08390435912698935	0.09334586131239053	0.0764826758104018	0.054821910136026	0.09542691840194317
input//#nosfaltajorge.edges	0.05412899652504244	0.08470150543225852	1.0	0.07703743641437988	0.15361417170384462	1.0	1.0	0.05820221204994458	0.046866535018881494	0.061010584228985754	0.07008772991097323	0.059251575139092294	0.04899026271900786	0.07865352965349648	0.04072335442588626	0.1265853446395191	0.11574984678868971	0.058896699095713045	0.15152600882295653	0.0773768467652104	0.05645542644648338	0.06815667428265593	0.05364723305094998	0.07717494952660164	0.060916812912514495	0.09003811593746058	0.13054666182465924	0.0833867452554945	0.08656853898604422	0.0999703697174602	0.10049457411937313	0.07957800204432008	0.07892066232156003	1.0	0.17404348437025774	0.15100509396173423	0.06446307908695059	0.07452231732851888	0.08610718090413894	0.11139194248958972	0	0.12878817268214826	0.06787913641021459	0.12451309617635675	0.053867330580920525	0.044665087731352915	0.037537875581938884	0.046809730650879455	0.06512840444560386	0.06212031920238126
input//Bob_Esponja.edges	0.07278477275147888	1.0	0.10318409850272992	1.0	0.11107903597228874	0.13427001279138395	1.0	0.10563856887308731	0.1352330712252261	0.10295213808513293	0.11119490411146404	1.0	0.11652864391925122	0.09936681056302066	0.12004429495072355	1.0	0.16783540100153338	0.08577636592331617	1.0	0.10088943491986513	0.0917623867788897	1.0	0.10803200437456373	0.11777081229638053	0.07071629761752152	1.0	1.0	0.12215272629612561	0.04195503511191723	1.0	1.0	1.0	0.10902897374543352	0.10185077132803755	0.07278713485148458	0.10926025067405298	1.0	0.0775460842558241	0.11444145029360797	0.0692847905576045	0.12878817268214826	0	0.0877038239549478	0.046282860032184736	0.07350923413754107	0.10598327349531766	0.10660541216300645	0.0850589532145265	0.062186381793499335	0.0971644100551241
input//#FelizMiercoles.edges	0.033441704521393834	0.07037217356260406	0.08269443617973693	0.05916277265616532	0.10235715487398056	0.14951761043946554	0.08876857073162092	0.039548192050539166	0.043383260774153776	0.04731316719083967	0.045794597245154	0.08003834742951932	0.0442425376818798	0.06492748676146698	0.04755861930994587	0.07185781114303758	0.10275984495825019	0.037870435236546096	0.1129936501698221	0.048924527800996986	0.06762934022848432	0.05757059184074109	0.04628627896906412	0.06391277909441384	0.04023751465871783	0.09158757311343035	0.08543278406128285	0.061982349669719716	0.057642640043261695	0.10937125978167905	0.09531272814499747	0.060289599273678274	0.07438708560855167	0.05597900205666273	0.12692781053973756	0.10055334475912092	0.040400215865959765	0.06937481414700064	0.06848474627894652	0.068480496200514	0.06787913641021459	0.0877038239549478	0	0.07061304481376762	0.03211889746168062	0.05264421180562773	0.04553790313020378	0.050896979266413456	0.0426640610952741	0.0731234826944055
input//Yakult.edges	0.06554540250686114	1.0	0.103403357512593	1.0	1.0	1.0	0.06561464505795878	0.0917683890654386	0.07109370678174476	0.07996376630629287	0.10746910678738075	0.13698970949291245	0.08244534590469976	0.1023654593101967	0.08790391261736719	1.0	1.0	0.05369448251517728	1.0	0.09108851941771634	0.07605207858856744	0.08947532113293166	0.07502419705994501	0.09619508419753442	0.051795682410955	0.10999249882317819	1.0	0.10665756992403808	0.012320595126423806	1.0	1.0	0.11521187673159294	1.0	0.08374033479731902	1.0	1.0	0.06140559937418799	0.07110306206876504	0.11575704996676339	0.09086904004397556	0.12451309617635675	0.046282860032184736	0.07061304481376762	0	0.058429851279972134	0.09302374410013459	0.08691364075757257	0.07073315002768976	0.04931479697514063	0.06751613437907034
input//Manchester_United.edges	0.0366838411362127	0.07357369330696939	0.08772743580457187	0.060384077982361783	0.08507840489751561	0.12616399732672634	0.0915002800121566	0.03506610194128035	0.030885830567880634	0.043864568042232266	0.03327829096830359	0.0659882912223847	0.039631221819534934	0.05935266873533762	0.032082072105772186	0.06014378369295126	0.07921212739188921	0.02408811481169526	0.10887008541411392	0.043657180418772645	0.059965746056423574	0.058363219198528715	0.040314238971645766	0.06388783273880216	0.025217170958524382	0.09781815117505455	0.07417287008362428	0.05545142774576195	0.055571545047363946	0.09421085052744338	0.10065695701332111	0.05553102055674264	0.07093487077905336	0.0580844280418894	0.11034990095522335	0.08293647791010983	0.03273507658712682	0.0716331343649913	0.05800502724571377	0.06439404931918191	0.053867330580920525	0.07350923413754107	0.03211889746168062	0.058429851279972134	0	0.04635265594660465	0.035690038373732524	0.04945903029625942	0.03443718210909186	0.06583314996249967
input//#SerieMundial.edges	0.0385871065903276	0.06354275735983528	0.0743523987800856	0.05549280648231769	0.11783162263731328	0.14842695646769033	0.08915827879198501	0.05262106535905475	0.051201687942332264	0.05016801545604932	0.07251059656607795	0.06494140360036571	0.033913861592047345	0.03774821759559621	0.04056774073850744	0.09790000814515076	0.11081678728293243	0.04858084971784604	0.11209405343783796	0.06839972704085029	0.0486350316854256	0.051265299059713776	0.038123740553073215	0.059360953625435475	0.05490866833128205	0.07580705610024785	0.10810599831038004	0.06046295768928733	0.06615843236339913	0.09894920711057886	0.07787729767020124	0.052852709821281096	0.048273102076280994	0.06933596548828358	0.14111376105691664	0.11544216748404512	0.05061965445699712	0.05545887722769127	0.06938225664033859	0.08390435912698935	0.044665087731352915	0.10598327349531766	0.05264421180562773	0.09302374410013459	0.04635265594660465	0	0.032212854069328944	0.038747149593072905	0.04005949259025354	0.059262972051618235
input//#ByeByeTrump.edges	0.039621952885101175	0.052998443455280264	0.0861863249216619	0.04095836781915663	0.13958232678935056	0.17636192295451425	0.11287195563167984	0.03521706491961207	0.03552035509665019	0.04875937931718266	0.04647121998779591	0.0421470968880544	0.032302145835609974	0.05489067135257175	0.022112050376425274	0.07802581726915414	0.10455695244328622	0.03865867031406944	0.13730789541640664	0.06253745203649652	0.058791453569914554	0.05037210656175206	0.03388633678044162	0.0546208811086476	0.04410063703539213	0.08092639059154683	0.11073787191226014	0.06587725051251836	0.06731658908981974	0.09745415307083527	0.09048950759281726	0.049330756144696064	0.05690381201730432	0.07477762002754806	0.1594101062009171	0.13835662739664523	0.04392864258182727	0.06715795798095492	0.07281614312506746	0.09334586131239053	0.037537875581938884	0.10660541216300645	0.04553790313020378	0.08691364075757257	0.035690038373732524	0.032212854069328944	0	0.041649803915490446	0.04557113574536176	0.06805203973850638
input//Greta.edges	0.040272571336215535	0.07049319028074197	0.06861704250477052	0.05893193586771894	0.08411437750397954	0.13803220962420404	0.07898052717370418	0.05489539566302948	0.03899490039324238	0.039657678404364516	0.061798407008268	0.07885921297428666	0.03426754001215271	0.05908334891064959	0.04372399830806395	0.08969339481729888	0.09568209806414152	0.04307557428673481	0.08783127582029371	0.04797260258367542	0.035604362855134575	0.06037341694736165	0.03886492334859104	0.07286844685007332	0.041761710052980794	0.06965462171394754	0.090156671132267	0.07674003323805345	0.05538699387902912	0.08535561040997186	0.06747374948967266	0.06496779935635955	0.04499062221783401	0.0664357572970381	0.109091597121592	0.0815404304107833	0.052081546478294105	0.05099274995979419	0.06562726006325015	0.0764826758104018	0.046809730650879455	0.0850589532145265	0.050896979266413456	0.07073315002768976	0.04945903029625942	0.038747149593072905	0.041649803915490446	0	0.04854646542968166	0.0421800818053536
input//#TrumpvsBiden.edges	0.04135837301677092	0.06570785324650052	0.06658820682867761	0.05798458403469109	0.08276363061795311	0.1212797246737991	0.07230504252533554	0.05349559421057981	0.05473934902835631	0.0560234917333583	0.07210053908061131	0.08604843757752723	0.03304489098811647	0.036116492205051975	0.046872315083117067	0.07403928543609539	0.10897283445876815	0.0383563954943823	0.09969906182378385	0.06217903938221725	0.05393967355863205	0.05327962885577786	0.02940575496182407	0.06230613564593834	0.04254489668164696	0.07195672687458543	0.08220181856885922	0.060730562267598875	0.04405146655905956	0.10362465943506727	0.07500629543618864	0.06078877366277835	0.058209199585241844	0.04901800602611306	0.1044060732041504	0.08086213565002165	0.04057598886179825	0.05740231642111815	0.06979627995485371	0.054821910136026	0.06512840444560386	0.062186381793499335	0.0426640610952741	0.04931479697514063	0.03443718210909186	0.04005949259025354	0.04557113574536176	0.04854646542968166	0	0.05379554555189736
input//#Temblor.edges	0.06358024918316141	0.10747426979441788	0.07414456432599836	0.09051380622928684	0.11409957810758053	0.16358112040162776	0.060142881323737685	0.0769922165478576	0.07049256570064943	0.060948302328609594	0.08539492242565772	0.11776455144820952	0.06046932817548978	0.07541195836110715	0.06829336169431743	0.11408168116481632	0.12737957088939655	0.06214019607778576	0.08769134570336368	0.06937485321374959	0.03833953057171002	0.10146747044954596	0.04744917872289822	0.10910566161864588	0.05650170506101693	0.08196374150010866	0.12593244978241502	0.10574621171170251	0.06188529814039556	0.09376006597328668	0.08000173515804809	0.10544727171642365	0.06149606603919444	0.08673955041972081	0.14540002212374536	0.114100830132977	0.08134162905250863	0.06771462430892616	0.09416764486209805	0.09542691840194317	0.06212031920238126	0.0971644100551241	0.0731234826944055	0.06751613437907034	0.06583314996249967	0.059262972051618235	0.06805203973850638	0.0421800818053536	0.05379554555189736	0
